t,v,a,dS,alpha,h,a_new
355,10.594847999999999,0.5364479999999983,10.594847999999999,0,0,0.6035039999999992
356,11.265407999999999,0.67056,11.265407999999999,0,0,0.6482080000000003
357,11.891264,0.6258560000000006,11.891264,0,0,0.6482080000000003
358,12.561824,0.67056,12.561824,0,0,0.7599679999999998
359,13.4112,0.8493759999999995,13.4112,0,0,0.603504
360,13.768832,0.3576320000000006,13.768832,0,0,0.3576320000000006
361,14.126464,0.3576320000000006,14.126464,0,0,0.2905760000000006
362,14.349984000000001,0.2235200000000006,14.349984000000001,0,0,0.26822399999999913
363,14.662911999999999,0.31292799999999765,14.662911999999999,0,0,0.33528
364,15.020544000000001,0.3576320000000024,15.020544000000001,0,0,0.3799840000000003
365,15.42288,0.40233599999999825,15.42288,0,0,0.22351999999999972
366,15.467584,0.04470400000000119,15.467584,0,0,0.08940799999999971
367,15.601695999999999,0.13411199999999823,15.601695999999999,0,0,0.04470399999999941
368,15.556992,-0.04470399999999941,15.556992,0,0,-0.08940799999999971
369,15.42288,-0.134112,15.42288,0,0,-0.022351999999998817
370,15.512288000000002,0.08940800000000237,15.512288000000002,0,0,0.2235200000000006
371,15.86992,0.35763199999999884,15.86992,0,0,0.2905759999999997
372,16.09344,0.2235200000000006,16.09344,0,0,0.1117600000000003
373,16.09344,0.0,16.09344,0,0,0.0
374,16.09344,0.0,16.09344,0,0,0.0
375,16.09344,0.0,16.09344,0,0,0.0
376,16.09344,0.0,16.09344,0,0,0.0
377,16.09344,0.0,16.09344,0,0,0.022351999999999705
378,16.138144,0.04470399999999941,16.138144,0,0,0.08940799999999882
379,16.272256,0.13411199999999823,16.272256,0,0,0.08940799999999882
380,16.316959999999998,0.04470399999999941,16.316959999999998,0,0,0.0
381,16.272256,-0.04470399999999941,16.272256,0,0,-0.11175999999999853
382,16.09344,-0.17881599999999764,16.09344,0,0,-0.29057599999999884
383,15.691104000000001,-0.402336,15.691104000000001,0,0,-0.4246880000000006
384,15.244064,-0.4470400000000012,15.244064,0,0,-0.3576320000000006
385,14.97584,-0.268224,14.97584,0,0,-0.603504
386,14.037056,-0.9387840000000001,14.037056,0,0,-1.00584
387,12.96416,-1.072896,12.96416,0,0,-1.274064
388,11.488928,-1.475232,11.488928,0,0,-1.34112
389,10.28192,-1.207008,10.28192,0,0,-1.207008
390,9.074912,-1.207008,9.074912,0,0,-1.2293599999999998
391,7.8232,-1.2517119999999995,7.8232,0,0,-1.2964159999999998
392,6.48208,-1.34112,6.48208,0,0,-1.2293599999999998
393,5.36448,-1.1175999999999995,5.36448,0,0,-1.296416
394,3.889248,-1.4752320000000005,3.889248,0,0,-1.475232
395,2.414016,-1.4752319999999997,2.414016,0,0,-1.4752319999999999
396,0.9387840000000001,-1.475232,0.9387840000000001,0,0,-1.207008
397,0.0,-0.9387840000000001,0.0,0,0,-0.46939200000000003
398,0.0,0.0,0.0,0,0,0.0
399,0.0,0.0,0.0,0,0,0.0
400,0.0,0.0,0.0,0,0,0.0
401,0.0,0.0,0.0,0,0,0.0
402,0.0,0.0,0.0,0,0,0.581152
403,1.162304,1.162304,1.162304,0,0,1.3187680000000002
404,2.6375360000000003,1.4752320000000003,2.6375360000000003,0,0,1.475232
405,4.112768,1.4752319999999997,4.112768,0,0,1.4752319999999999
406,5.588,1.475232,5.588,0,0,1.475232
407,7.063232,1.475232,7.063232,0,0,1.4752320000000005
408,8.538464000000001,1.475232000000001,8.538464000000001,0,0,1.4752319999999997
409,10.013696,1.4752319999999983,10.013696,0,0,1.3187679999999995
410,11.176,1.1623040000000007,11.176,0,0,0.7152640000000003
411,11.444224,0.268224,11.444224,0,0,0.5587999999999997
412,12.2936,0.8493759999999995,12.2936,0,0,0.7599679999999998
413,12.96416,0.67056,12.96416,0,0,0.5587999999999997
414,13.4112,0.44703999999999944,13.4112,0,0,0.2458720000000003
415,13.455904,0.04470400000000119,13.455904,0,0,0.0
416,13.4112,-0.04470400000000119,13.4112,0,0,-0.0894080000000006
417,13.277088,-0.134112,13.277088,0,0,-0.15646399999999971
418,13.098272,-0.17881599999999942,13.098272,0,0,-0.20116799999999913
419,12.874752,-0.22351999999999883,12.874752,0,0,-0.2905759999999997
420,12.51712,-0.3576320000000006,12.51712,0,0,-0.8493760000000004
421,11.176,-1.34112,11.176,0,0,-1.408176
422,9.700768,-1.475232,9.700768,0,0,-1.475232
423,8.225536,-1.475232,8.225536,0,0,-1.475232
424,6.750304,-1.475232,6.750304,0,0,-1.4752319999999997
425,5.275072000000001,-1.4752319999999992,5.275072000000001,0,0,-1.4752319999999999
426,3.79984,-1.4752320000000005,3.79984,0,0,-1.4752320000000003
427,2.324608,-1.475232,2.324608,0,0,-1.475232
428,0.8493759999999999,-1.475232,0.8493759999999999,0,0,-1.162304
429,0.0,-0.8493759999999999,0.0,0,0,-0.42468799999999995
430,0.0,0.0,0.0,0,0,0.0
431,0.0,0.0,0.0,0,0,0.0
432,0.0,0.0,0.0,0,0,0.0
433,0.0,0.0,0.0,0,0,0.0
434,0.0,0.0,0.0,0,0,0.0
435,0.0,0.0,0.0,0,0,0.0
436,0.0,0.0,0.0,0,0,0.0
437,0.0,0.0,0.0,0,0,0.0
438,0.0,0.0,0.0,0,0,0.0
439,0.0,0.0,0.0,0,0,0.0
440,0.0,0.0,0.0,0,0,0.0
441,0.0,0.0,0.0,0,0,0.0
442,0.0,0.0,0.0,0,0,0.0
443,0.0,0.0,0.0,0,0,0.0
444,0.0,0.0,0.0,0,0,0.0
445,0.0,0.0,0.0,0,0,0.0
446,0.0,0.0,0.0,0,0,0.0
447,0.0,0.0,0.0,0,0,0.7376159999999999
