t,v,a,dS,alpha,h,a_new
1212,13.333333333333332,0.5333333333333318,13.333333333333332,0,0,0.17777777777777803
1213,13.155555555555557,-0.17777777777777595,13.155555555555557,0,0,-0.08888888888888768
1214,13.155555555555557,0.0,13.155555555555557,0,0,-0.17777777777777803
1215,12.8,-0.35555555555555585,12.8,0,0,-0.7777777777777777
1216,11.600000000000001,-1.2,11.600000000000001,0,0,-1.4444444444444446
1217,9.911111111111111,-1.6888888888888904,9.911111111111111,0,0,-1.533333333333334
1218,8.533333333333333,-1.377777777777778,8.533333333333333,0,0,-1.2888888888888888
1219,7.333333333333334,-1.199999999999999,7.333333333333334,0,0,-1.4444444444444442
1220,5.644444444444445,-1.6888888888888893,5.644444444444445,0,0,-1.5333333333333337
1221,4.266666666666667,-1.377777777777778,4.266666666666667,0,0,-1.288888888888889
1222,3.066666666666667,-1.1999999999999995,3.066666666666667,0,0,-1.2
1223,1.8666666666666667,-1.2,1.8666666666666667,0,0,-1.0222222222222224
1224,1.0222222222222221,-0.8444444444444447,1.0222222222222221,0,0,-0.7555555555555555
1225,0.3555555555555556,-0.6666666666666665,0.3555555555555556,0,0,-0.5111111111111111
1226,0.0,-0.3555555555555556,0.0,0,0,-0.1777777777777778
1227,0.0,0.0,0.0,0,0,0.0
1228,0.0,0.0,0.0,0,0,0.0
1229,0.0,0.0,0.0,0,0,0.0
1230,0.0,0.0,0.0,0,0,0.0
1231,0.0,0.0,0.0,0,0,0.0
1232,0.0,0.0,0.0,0,0,0.0
1233,0.0,0.0,0.0,0,0,0.0
1234,0.0,0.0,0.0,0,0,0.0
1235,0.0,0.0,0.0,0,0,0.0
1236,0.0,0.0,0.0,0,0,0.0
1237,0.0,0.0,0.0,0,0,0.0
1238,0.0,0.0,0.0,0,0,0.0
1239,0.0,0.0,0.0,0,0,0.0
1240,0.0,0.0,0.0,0,0,0.0
1241,0.0,0.0,0.0,0,0,0.0
1242,0.0,0.0,0.0,0,0,0.0
1243,0.0,0.0,0.0,0,0,0.0
1244,0.0,0.0,0.0,0,0,0.0
1245,0.0,0.0,0.0,0,0,0.0
1246,0.0,0.0,0.0,0,0,0.0
1247,0.0,0.0,0.0,0,0,0.0
1248,0.0,0.0,0.0,0,0,0.7777777777777778
1249,1.5555555555555556,1.5555555555555556,1.5555555555555556,0,0,2.3111111111111113
1250,4.622222222222223,3.0666666666666664,4.622222222222223,0,0,2.6444444444444444
1251,6.844444444444444,2.2222222222222223,6.844444444444444,0,0,1.5333333333333337
1252,7.68888888888889,0.8444444444444452,7.68888888888889,0,0,0.42222222222222294
1253,7.68888888888889,0.0,7.68888888888889,0,0,0.24444444444444358
1254,8.177777777777777,0.4888888888888873,8.177777777777777,0,0,0.9333333333333327
1255,9.555555555555555,1.377777777777778,9.555555555555555,0,0,1.377777777777779
1256,10.933333333333335,1.37777777777778,10.933333333333335,0,0,1.2888888888888896
1257,12.133333333333335,1.2,12.133333333333335,0,0,1.1999999999999984
1258,13.333333333333332,1.1999999999999982,13.333333333333332,0,0,0.9333333333333336
1259,14.000000000000002,0.6666666666666682,14.000000000000002,0,0,0.4222222222222225
1260,14.177777777777777,0.17777777777777595,14.177777777777777,0,0,0.24444444444444358
1261,14.488888888888889,0.3111111111111124,14.488888888888889,0,0,0.33333333333333304
1262,14.844444444444443,0.3555555555555539,14.844444444444443,0,0,0.5111111111111111
1263,15.511111111111111,0.6666666666666682,15.511111111111111,0,0,0.6888888888888909
1264,16.222222222222225,0.7111111111111137,16.222222222222225,0,0,0.6000000000000005
1265,16.711111111111112,0.4888888888888864,16.711111111111112,0,0,0.5999999999999996
1266,17.422222222222224,0.7111111111111117,17.422222222222224,0,0,0.5999999999999996
1267,17.91111111111111,0.4888888888888883,17.91111111111111,0,0,0.33333333333333215
1268,18.08888888888889,0.17777777777777792,18.08888888888889,0,0,0.17777777777777892
1269,18.26666666666667,0.17777777777777792,18.26666666666667,0,0,0.0
1270,18.08888888888889,-0.17777777777777792,18.08888888888889,0,0,-0.08888888888889035
1271,18.08888888888889,0.0,18.08888888888889,0,0,0.0
1272,18.08888888888889,0.0,18.08888888888889,0,0,0.17777777777777892
1273,18.444444444444446,0.35555555555555585,18.444444444444446,0,0,0.4222222222222243
1274,18.933333333333337,0.4888888888888903,18.933333333333337,0,0,0.33333333333333215
1275,19.11111111111111,0.17777777777777398,19.11111111111111,0,0,0.4222222222222207
1276,19.77777777777778,0.6666666666666682,19.77777777777778,0,0,0.5111111111111111
1277,20.133333333333333,0.35555555555555585,20.133333333333333,0,0,0.17777777777777715
1278,20.133333333333333,0.0,20.133333333333333,0,0,-0.08888888888888857
1279,19.955555555555556,-0.17777777777777792,19.955555555555556,0,0,-0.4222222222222225
1280,19.288888888888888,-0.6666666666666682,19.288888888888888,0,0,-1.0222222222222221
1281,17.91111111111111,-1.377777777777776,17.91111111111111,0,0,-1.1999999999999993
1282,16.88888888888889,-1.0222222222222221,16.88888888888889,0,0,-0.9333333333333336
1283,16.044444444444444,-0.8444444444444461,16.044444444444444,0,0,-0.33333333333333215
1284,16.222222222222225,0.1777777777777819,16.222222222222225,0,0,0.4222222222222225
1285,16.88888888888889,0.6666666666666643,16.88888888888889,0,0,0.5999999999999996
1286,17.422222222222224,0.5333333333333338,17.422222222222224,0,0,0.5999999999999996
